StudentID,Year,Department,Gender,CGPA,Skills,Company,Role,OfferDate,CTC_LPA,Status
S20440,2021,CSE,Male,8.86,"NLP, Deep Learning",Google,System Engineer,2023-01-15,16.77,Placed
S20441,2025,IT,Male,9.55,"DevOps, React",Microsoft,Cloud Engineer,2022-09-17,18.03,Placed
S20442,2024,IT,Female,6.92,"Python, AI, C++, DevOps, React",Wipro,Web Developer,2024-05-08,36.21,Unplaced
S20443,2024,EEE,Female,9.79,"Computer Vision, AI",Wipro,Software Engineer,2023-07-24,16.85,Placed
S20444,2022,AIML,Female,5.52,"Deep Learning, C++, AI, Python, Java",Microsoft,AI Engineer,2025-01-22,11.89,Placed
S20445,2024,CIVIL,Male,5.53,"Data Science, Cloud, DevOps",Google,AI Engineer,2025-03-21,32.84,Placed
S20446,2025,CSE,Male,7.0,"Cybersecurity, AI, Computer Vision",HCL,Software Engineer,2024-04-12,12.91,Placed
S20447,2022,EEE,Male,9.29,"NLP, Cloud, Deep Learning, Computer Vision, React",Infosys,AI Engineer,2023-07-22,36.81,Unplaced
S20448,2023,CIVIL,Male,5.58,"DevOps, Computer Vision, Machine Learning",Infosys,Cloud Engineer,2023-01-25,16.15,Placed
S20449,2025,CSE,Female,7.74,"Python, C++, SQL, Cloud",Accenture,AI Engineer,2024-04-18,23.39,Placed
S20450,2021,CSE,Female,5.97,"Cybersecurity, Machine Learning, Data Science, Python, AI",TCS,System Engineer,2025-01-04,15.46,Placed
S20451,2021,CSE,Male,6.21,"Computer Vision, Java, AI",Facebook,Analyst,2023-06-27,41.93,Unplaced
S20452,2023,CSE,Male,5.41,"React, NLP",Facebook,Cloud Engineer,2023-10-22,19.47,Placed
S20453,2024,EEE,Male,6.08,"NLP, Java, Python, Computer Vision",Wipro,Web Developer,2025-02-17,40.63,Unplaced
S20454,2024,CIVIL,Male,9.02,"AI, C++, React, NLP",Microsoft,Software Engineer,2025-02-08,5.97,Placed
S20455,2024,EEE,Female,6.79,"Computer Vision, Cloud",Amazon,System Engineer,2023-06-15,5.12,Unplaced
S20456,2022,CIVIL,Female,9.32,"DevOps, Deep Learning, Python, Cybersecurity, Computer Vision",Google,Software Engineer,2024-09-20,39.39,Unplaced
S20457,2021,ECE,Female,6.95,"Machine Learning, AI, Java, NLP",Amazon,Analyst,2025-03-29,26.55,Placed
S20458,2023,IT,Female,8.97,"C++, React",HCL,Data Scientist,2023-03-24,3.34,Unplaced
S20459,2021,MECH,Male,9.94,"C++, Deep Learning, Data Science",HCL,Web Developer,2022-09-04,24.95,Unplaced
S20460,2021,CSE,Male,9.94,"Computer Vision, C++, Cloud, Deep Learning",TCS,Analyst,2025-03-30,14.9,Placed
S20461,2025,AIML,Female,8.86,"Deep Learning, AI, SQL",HCL,Cloud Engineer,2025-07-11,6.13,Unplaced
S20462,2024,MECH,Male,7.94,"NLP, AI, Data Science",Google,Software Engineer,2024-06-26,41.5,Placed
S20463,2024,MECH,Female,5.83,"Computer Vision, Deep Learning, Cybersecurity",Google,Software Engineer,2024-09-08,19.58,Placed
S20464,2022,ECE,Female,9.01,"Data Science, Computer Vision",TCS,AI Engineer,2023-09-20,4.55,Placed
S20465,2025,MECH,Male,6.29,"SQL, NLP, Python, DevOps",Accenture,AI Engineer,2024-10-27,5.27,Placed
S20466,2025,IT,Female,6.4,"Cloud, C++, SQL",Apple,Software Engineer,2025-01-17,44.44,Unplaced
S20467,2025,AIML,Female,6.13,"SQL, AI, Cybersecurity, C++",Microsoft,Software Engineer,2023-05-18,33.89,Placed
S20468,2021,AIML,Female,7.11,"Cloud, Computer Vision",TCS,AI Engineer,2024-08-16,24.32,Placed
S20469,2021,CSE,Female,8.12,"Python, Node.js, Machine Learning, Deep Learning, SQL",Google,Web Developer,2023-07-06,7.45,Placed
S20470,2025,ECE,Male,5.84,"NLP, Machine Learning, Computer Vision",Amazon,System Engineer,2022-12-13,30.35,Placed
S20471,2024,CSE,Male,9.78,"Cloud, NLP, AI, Node.js, Deep Learning",Amazon,Cloud Engineer,2024-02-17,39.23,Placed
S20472,2021,AIML,Male,9.18,"React, SQL",Infosys,System Engineer,2022-08-26,22.87,Placed
S20473,2021,ECE,Male,7.19,"Node.js, Machine Learning, Cybersecurity, Deep Learning",TCS,Web Developer,2024-09-14,27.69,Unplaced
S20474,2024,IT,Male,9.86,"Cybersecurity, DevOps, Node.js, Computer Vision",Microsoft,Analyst,2024-11-27,6.95,Placed
S20475,2023,MECH,Male,7.03,"C++, React",Wipro,Analyst,2025-06-26,34.95,Placed
S20476,2022,CSE,Male,9.15,"C++, Node.js, React",Infosys,Cloud Engineer,2025-06-09,45.0,Unplaced
S20477,2023,CSE,Female,5.22,"AI, Node.js, C++, DevOps",HCL,Software Engineer,2022-12-01,32.24,Placed
S20478,2024,ECE,Female,5.45,"Cybersecurity, Computer Vision, AI, React, Node.js",Wipro,Analyst,2025-02-25,26.95,Unplaced
S20479,2021,EEE,Male,7.25,"Data Science, AI, React, Computer Vision, Cloud",Apple,Data Scientist,2024-09-13,18.65,Placed
S20480,2023,AIML,Female,7.33,"SQL, Cloud, Machine Learning, Java",Facebook,Analyst,2025-07-05,40.5,Unplaced
S20481,2025,ECE,Female,5.09,"Java, NLP, Deep Learning, C++, Python",TCS,Web Developer,2024-01-24,35.0,Placed
S20482,2022,EEE,Male,8.68,"NLP, React, SQL",Google,Web Developer,2024-08-04,16.05,Unplaced
S20483,2022,CIVIL,Female,8.25,"Java, Cybersecurity, Data Science, Cloud, Deep Learning",HCL,AI Engineer,2023-10-10,17.22,Placed
S20484,2023,IT,Female,5.8,"DevOps, Cloud, Machine Learning, Cybersecurity, Java",Microsoft,Analyst,2024-10-11,21.51,Unplaced
S20485,2022,IT,Female,6.51,"Machine Learning, Deep Learning, NLP",Amazon,Web Developer,2024-08-06,11.74,Placed
S20486,2024,IT,Female,7.9,"DevOps, Python, React, NLP",Accenture,Data Scientist,2022-10-03,35.21,Unplaced
S20487,2023,CSE,Female,7.92,"Python, AI, Data Science",TCS,Analyst,2022-12-23,15.39,Unplaced
S20488,2022,CIVIL,Female,5.24,"Data Science, Node.js, C++",Apple,Analyst,2025-04-01,31.83,Placed
S20489,2025,CSE,Female,6.04,"Java, React, Computer Vision, DevOps, C++",HCL,Web Developer,2024-02-13,19.19,Unplaced
S20490,2024,AIML,Female,9.04,"NLP, React, Java",Facebook,Data Scientist,2023-05-18,20.84,Unplaced
S20491,2023,AIML,Male,7.29,"SQL, NLP, Data Science, Cloud",Microsoft,Data Scientist,2024-05-11,12.1,Unplaced
S20492,2021,CSE,Male,8.45,"Deep Learning, Java, Cloud, NLP, Data Science",Wipro,Cloud Engineer,2023-09-22,25.47,Placed
S20493,2021,CIVIL,Male,6.52,"DevOps, Node.js, React, Deep Learning, NLP",Wipro,Analyst,2025-07-05,11.36,Placed
S20494,2022,EEE,Male,5.16,"React, Data Science",Amazon,Analyst,2025-04-19,38.6,Unplaced
S20495,2024,EEE,Female,6.68,"Python, DevOps",HCL,Web Developer,2023-03-19,19.03,Placed
S20496,2024,AIML,Male,6.15,"Python, NLP, Cloud, Computer Vision, Node.js",Amazon,AI Engineer,2022-11-14,3.53,Unplaced
S20497,2024,EEE,Male,7.49,"Machine Learning, Cybersecurity, C++, NLP, Computer Vision",Accenture,Analyst,2023-05-01,29.44,Unplaced
S20498,2025,EEE,Female,7.31,"AI, SQL, Cybersecurity, C++, React",Google,System Engineer,2024-10-05,6.56,Placed
S20499,2023,MECH,Female,9.08,"Deep Learning, NLP, Cybersecurity",Google,Analyst,2024-04-05,16.25,Placed
S20500,2025,EEE,Female,6.45,"SQL, NLP",Google,Data Scientist,2024-08-12,12.2,Placed
S20501,2022,AIML,Female,8.98,"Data Science, Machine Learning",Microsoft,Analyst,2025-07-06,36.94,Unplaced
S20502,2025,CSE,Female,7.44,"SQL, Deep Learning",Facebook,System Engineer,2023-11-22,40.14,Placed
S20503,2023,EEE,Male,5.91,"Data Science, DevOps",Apple,System Engineer,2023-04-21,19.39,Unplaced
S20504,2021,MECH,Female,6.3,"Computer Vision, Cybersecurity, React, Java, C++",Apple,Web Developer,2022-09-07,4.07,Unplaced
S20505,2024,EEE,Male,5.3,"NLP, DevOps, Deep Learning, Cybersecurity",Google,Cloud Engineer,2023-11-04,37.79,Unplaced
S20506,2024,AIML,Male,6.45,"C++, Cloud, NLP, AI",Google,Data Scientist,2025-01-03,41.54,Unplaced
S20507,2025,IT,Female,8.91,"Python, Data Science",Google,Cloud Engineer,2024-08-17,16.16,Placed
S20508,2022,CIVIL,Female,6.55,"Java, Cybersecurity, DevOps",Google,Web Developer,2022-08-24,39.89,Placed
S20509,2021,AIML,Female,6.67,"React, Machine Learning",Facebook,System Engineer,2024-03-13,36.49,Unplaced
S20510,2021,CSE,Female,8.94,"Node.js, Machine Learning",Microsoft,Data Scientist,2022-10-13,8.21,Placed
S20511,2021,ECE,Male,8.68,"Cloud, DevOps, SQL, Machine Learning, Cybersecurity",Wipro,AI Engineer,2024-12-04,44.74,Placed
S20512,2024,CSE,Female,6.55,"C++, Machine Learning, Cybersecurity, DevOps",Apple,Data Scientist,2024-04-06,38.08,Placed
S20513,2023,EEE,Female,8.83,"Python, NLP, Java",HCL,AI Engineer,2025-01-14,13.41,Placed
S20514,2024,EEE,Male,6.01,"Cloud, Node.js, DevOps, C++",Accenture,Analyst,2024-07-09,41.71,Unplaced
S20515,2023,AIML,Female,7.24,"Cybersecurity, Deep Learning",Infosys,Cloud Engineer,2023-07-05,12.99,Unplaced
S20516,2025,IT,Male,7.32,"Java, SQL, Python, Cybersecurity, Deep Learning",TCS,System Engineer,2025-07-07,35.75,Placed
S20517,2022,EEE,Male,9.64,"Data Science, Cloud, Python, C++, React",Facebook,AI Engineer,2023-12-14,22.17,Unplaced
S20518,2025,CSE,Male,5.03,"Computer Vision, Data Science",Facebook,Software Engineer,2024-10-04,26.33,Placed
S20519,2022,ECE,Female,7.53,"Machine Learning, DevOps",Accenture,Analyst,2025-05-26,12.68,Unplaced
S20520,2022,EEE,Female,5.15,"DevOps, Java",Google,System Engineer,2023-03-17,11.39,Placed
S20521,2024,CIVIL,Female,5.6,"Machine Learning, Deep Learning",Wipro,Analyst,2024-09-11,30.7,Unplaced
S20522,2024,IT,Female,7.24,"Data Science, Node.js",Accenture,Analyst,2025-07-28,32.58,Unplaced
S20523,2021,EEE,Male,8.69,"DevOps, C++",HCL,Web Developer,2024-12-05,15.01,Placed
S20524,2021,AIML,Male,9.02,"Machine Learning, Java, Node.js",Google,AI Engineer,2023-12-05,15.59,Placed
S20525,2021,CSE,Male,9.25,"DevOps, Python",TCS,Web Developer,2022-12-19,30.67,Placed
S20526,2024,ECE,Male,9.77,"Node.js, Java, SQL, Cloud",Facebook,AI Engineer,2023-09-26,41.93,Placed
S20527,2025,AIML,Male,8.04,"Cybersecurity, Data Science, Computer Vision",Accenture,Analyst,2023-12-21,14.57,Unplaced
S20528,2021,CIVIL,Male,8.97,"SQL, Deep Learning, React, Machine Learning, Java",Infosys,AI Engineer,2023-12-07,23.33,Placed
S20529,2021,ECE,Female,7.34,"DevOps, Node.js, Python, NLP",TCS,Cloud Engineer,2024-01-22,30.55,Placed
S20530,2024,ECE,Female,7.42,"Node.js, Python",Facebook,Software Engineer,2025-05-22,6.21,Unplaced
S20531,2025,ECE,Female,9.54,"Cloud, Cybersecurity",TCS,Software Engineer,2023-12-19,17.97,Placed
S20532,2024,CIVIL,Male,8.82,"Data Science, Python",Facebook,Software Engineer,2025-06-02,20.34,Placed
S20533,2025,CSE,Male,7.82,"Deep Learning, AI, Cloud",Amazon,Software Engineer,2025-05-16,18.49,Unplaced
S20534,2021,AIML,Female,8.3,"Java, SQL, Python, Deep Learning",Amazon,Analyst,2024-04-23,30.85,Unplaced
S20535,2022,MECH,Male,8.16,"Node.js, Java, DevOps, SQL, Python",Microsoft,AI Engineer,2024-11-03,37.24,Placed
S20536,2022,CIVIL,Female,7.26,"NLP, React, C++, Deep Learning, SQL",Amazon,Analyst,2023-01-13,36.7,Placed
S20537,2022,IT,Male,7.61,"React, Python, Cybersecurity, Cloud",Google,Cloud Engineer,2024-10-19,37.47,Placed
S20538,2021,IT,Female,7.12,"Data Science, AI",TCS,Web Developer,2025-05-01,29.43,Unplaced
S20539,2022,AIML,Male,5.22,"Deep Learning, NLP, Cloud",HCL,Analyst,2023-07-15,22.4,Placed
S20540,2021,EEE,Male,7.54,"Node.js, DevOps, Cybersecurity",TCS,Analyst,2024-04-20,31.06,Unplaced
S20541,2025,CSE,Female,7.19,"NLP, Machine Learning, Java, React",Google,Cloud Engineer,2025-03-05,11.1,Unplaced
S20542,2023,AIML,Female,9.92,"Python, Cloud, SQL",Infosys,Cloud Engineer,2024-11-23,22.48,Placed
S20543,2021,ECE,Female,8.27,"Deep Learning, AI",Amazon,System Engineer,2023-04-11,14.87,Unplaced
S20544,2024,EEE,Female,9.23,"NLP, AI, React, Machine Learning, Deep Learning",Google,Software Engineer,2024-10-13,13.52,Unplaced
S20545,2023,AIML,Male,7.66,"Node.js, Java, Deep Learning",Microsoft,Web Developer,2025-04-24,18.92,Unplaced
S20546,2024,EEE,Male,5.36,"Python, React",Infosys,AI Engineer,2023-01-07,35.82,Unplaced
S20547,2021,CSE,Female,8.05,"Computer Vision, Deep Learning, Machine Learning, Cybersecurity",Apple,System Engineer,2023-12-13,14.27,Unplaced
S20548,2024,EEE,Male,6.33,"DevOps, Computer Vision, NLP",TCS,Web Developer,2022-10-24,13.95,Placed
S20549,2021,IT,Male,9.78,"NLP, Node.js, Cybersecurity",HCL,AI Engineer,2023-08-18,44.95,Unplaced
S20550,2025,IT,Female,8.18,"NLP, Computer Vision, Node.js",Accenture,System Engineer,2024-08-01,20.8,Unplaced
S20551,2021,MECH,Male,6.93,"C++, Cybersecurity, DevOps, React, SQL",Wipro,AI Engineer,2025-01-09,25.29,Unplaced
S20552,2025,CSE,Male,5.81,"C++, NLP, DevOps",Wipro,Cloud Engineer,2023-08-17,17.33,Unplaced
S20553,2024,AIML,Male,9.67,"Python, DevOps, C++, Data Science",Accenture,System Engineer,2024-11-10,16.19,Placed
S20554,2024,ECE,Female,7.58,"DevOps, Java",Infosys,System Engineer,2023-10-27,17.38,Unplaced
S20555,2021,CSE,Male,6.83,"Java, Data Science, Deep Learning",HCL,Data Scientist,2022-11-25,33.01,Placed
S20556,2022,IT,Female,6.78,"Python, Machine Learning, Java, React, NLP",Facebook,Analyst,2023-02-11,40.25,Placed
S20557,2022,CSE,Male,7.31,"C++, Python, Computer Vision",HCL,Data Scientist,2023-02-11,43.45,Unplaced
S20558,2024,ECE,Female,7.45,"Python, Cybersecurity, Java, DevOps, Machine Learning",Infosys,System Engineer,2025-07-06,11.4,Unplaced
S20559,2024,IT,Female,5.15,"Data Science, Node.js",Accenture,Data Scientist,2024-04-02,42.83,Placed
S20560,2022,ECE,Female,7.43,"NLP, Cloud, Cybersecurity, Node.js, React",Google,Analyst,2024-03-10,31.91,Unplaced
S20561,2025,CIVIL,Female,7.64,"Machine Learning, Data Science",Wipro,AI Engineer,2023-07-19,32.45,Unplaced
S20562,2022,CSE,Female,5.97,"Python, Node.js, Machine Learning, AI",Facebook,Data Scientist,2023-12-29,20.2,Placed
S20563,2024,EEE,Male,9.37,"Deep Learning, AI, NLP",Accenture,Web Developer,2024-02-26,16.25,Unplaced
S20564,2024,EEE,Male,9.2,"React, Java, Cloud, NLP",Facebook,AI Engineer,2022-12-20,32.78,Placed
S20565,2021,ECE,Male,8.5,"React, Cybersecurity",Apple,Cloud Engineer,2024-01-23,3.58,Unplaced
S20566,2022,ECE,Male,9.33,"Computer Vision, NLP, AI",HCL,System Engineer,2024-08-01,19.0,Unplaced
S20567,2024,CIVIL,Male,6.91,"Node.js, Computer Vision",HCL,Web Developer,2024-03-07,9.36,Placed
S20568,2023,AIML,Male,5.0,"NLP, DevOps, Java, Computer Vision",Apple,AI Engineer,2023-05-07,3.33,Unplaced
S20569,2025,CIVIL,Female,6.51,"DevOps, Java, Data Science, Cybersecurity, Python",Accenture,System Engineer,2024-10-02,18.79,Placed
S20570,2025,CSE,Female,6.4,"Computer Vision, Deep Learning, AI",HCL,Cloud Engineer,2024-07-08,36.58,Unplaced
S20571,2025,IT,Male,8.58,"C++, Cloud",Amazon,Data Scientist,2023-11-18,34.27,Placed
S20572,2022,IT,Male,6.03,"Computer Vision, C++, Data Science",Google,AI Engineer,2024-08-07,9.9,Unplaced
S20573,2025,CSE,Female,5.78,"Machine Learning, Python, Cybersecurity, C++",Google,Data Scientist,2023-03-17,27.79,Placed
S20574,2022,EEE,Male,8.19,"Deep Learning, Java, C++, SQL",Microsoft,Analyst,2024-07-08,15.76,Unplaced
S20575,2023,AIML,Female,8.9,"Node.js, Cybersecurity",Amazon,Web Developer,2025-05-11,42.98,Placed
S20576,2021,AIML,Male,9.37,"Computer Vision, Python, Java, SQL",HCL,AI Engineer,2023-07-23,12.29,Placed
S20577,2023,AIML,Female,8.45,"Data Science, AI",Amazon,Software Engineer,2023-10-20,11.41,Unplaced
S20578,2022,IT,Female,6.95,"Data Science, Python, C++",TCS,Analyst,2024-01-10,21.27,Unplaced
S20579,2025,MECH,Male,6.61,"NLP, Cloud, C++, SQL",Wipro,AI Engineer,2023-04-25,7.84,Unplaced
S20580,2023,IT,Female,5.98,"Node.js, Deep Learning, SQL, DevOps",Amazon,Data Scientist,2023-01-23,38.3,Unplaced
S20581,2025,MECH,Male,9.75,"React, Java, Cybersecurity, AI",Facebook,System Engineer,2023-08-26,24.0,Placed
S20582,2021,ECE,Female,5.2,"AI, Machine Learning, Data Science, React, Python",Microsoft,AI Engineer,2024-08-19,28.04,Placed
S20583,2023,EEE,Male,5.71,"C++, AI",Microsoft,Analyst,2023-06-12,5.92,Unplaced
S20584,2022,CIVIL,Female,8.34,"Cybersecurity, NLP, Node.js",TCS,Software Engineer,2025-07-10,21.16,Placed
S20585,2025,MECH,Female,6.29,"SQL, Node.js, Python, NLP",Google,System Engineer,2024-03-24,4.29,Placed
S20586,2023,AIML,Male,7.39,"Java, Cybersecurity, React",Amazon,Web Developer,2023-06-05,18.37,Placed
S20587,2023,IT,Female,6.94,"Data Science, AI, Computer Vision, Deep Learning, Java",Accenture,Web Developer,2024-02-26,41.16,Unplaced
S20588,2024,AIML,Female,7.41,"Machine Learning, SQL, Computer Vision, Java, AI",HCL,Software Engineer,2023-03-27,31.56,Placed
S20589,2025,MECH,Female,6.22,"Cybersecurity, Cloud, DevOps",Wipro,Analyst,2023-03-20,31.61,Unplaced
S20590,2024,MECH,Female,7.3,"NLP, Cybersecurity, SQL, Python",Google,Analyst,2023-08-19,17.39,Unplaced
S20591,2025,EEE,Female,9.04,"Cloud, Node.js, Java, C++, NLP",HCL,AI Engineer,2023-10-13,39.16,Unplaced
S20592,2024,IT,Female,8.52,"Machine Learning, Deep Learning, Java, C++",Facebook,System Engineer,2024-12-24,35.14,Unplaced
S20593,2024,MECH,Female,6.39,"NLP, Computer Vision",Wipro,Software Engineer,2025-05-01,38.93,Unplaced
S20594,2025,CIVIL,Male,9.33,"Python, AI, Computer Vision, Data Science, NLP",Google,Web Developer,2024-03-31,9.66,Placed
S20595,2025,CIVIL,Female,9.66,"Data Science, NLP, Node.js",TCS,AI Engineer,2024-05-04,14.44,Placed
S20596,2021,AIML,Male,6.45,"Java, Cloud, React",Facebook,AI Engineer,2024-02-04,24.15,Unplaced
S20597,2024,MECH,Female,7.99,"Computer Vision, Data Science, React",TCS,System Engineer,2023-11-01,6.21,Unplaced
S20598,2021,IT,Male,5.31,"DevOps, Java",Facebook,Data Scientist,2025-03-03,34.84,Placed
S20599,2024,ECE,Male,9.77,"Data Science, SQL, React",Google,Software Engineer,2024-10-10,14.4,Placed
S20600,2025,EEE,Male,7.99,"DevOps, Python",Accenture,System Engineer,2025-02-09,44.24,Placed
S20601,2025,CSE,Female,8.19,"SQL, Deep Learning, Java, Node.js",Microsoft,Cloud Engineer,2025-07-28,39.65,Placed
S20602,2023,MECH,Female,8.24,"Java, SQL",Microsoft,Software Engineer,2024-01-01,23.96,Placed
S20603,2025,CSE,Female,9.87,"Node.js, Java, Data Science",Wipro,System Engineer,2024-05-03,28.9,Placed
S20604,2022,EEE,Female,7.58,"Computer Vision, Machine Learning, Python, Cloud, Node.js",Wipro,Software Engineer,2025-08-20,41.43,Unplaced
S20605,2021,CIVIL,Male,6.38,"Deep Learning, Computer Vision, NLP, Node.js, Machine Learning",HCL,AI Engineer,2025-04-30,20.87,Unplaced
S20606,2022,ECE,Female,7.83,"Node.js, AI, React, Cloud, Deep Learning",HCL,Web Developer,2023-11-17,24.55,Unplaced
S20607,2025,AIML,Female,6.02,"Machine Learning, DevOps, SQL, React",Accenture,System Engineer,2024-11-25,38.04,Placed
S20608,2023,AIML,Female,9.33,"Java, Node.js, Cloud, Data Science, C++",Wipro,Web Developer,2025-04-14,15.11,Placed
S20609,2021,EEE,Male,8.33,"Machine Learning, Deep Learning, Computer Vision",Amazon,Analyst,2025-05-07,31.8,Unplaced
S20610,2022,MECH,Female,8.52,"AI, Machine Learning",Facebook,Software Engineer,2025-06-28,28.75,Unplaced
S20611,2023,IT,Female,6.88,"Cloud, Cybersecurity, Python, Deep Learning, Machine Learning",HCL,Web Developer,2022-12-12,32.54,Placed
S20612,2025,ECE,Female,6.45,"Cloud, Computer Vision",Accenture,Web Developer,2024-03-14,30.44,Unplaced
S20613,2022,IT,Male,7.93,"Machine Learning, Java, Deep Learning, NLP, Cloud",Apple,Software Engineer,2023-12-14,32.69,Placed
S20614,2024,IT,Male,8.14,"Data Science, Computer Vision, Node.js, React",Apple,Cloud Engineer,2024-04-26,21.18,Placed
S20615,2021,CSE,Male,8.0,"React, Deep Learning",Wipro,System Engineer,2024-09-11,11.34,Placed
S20616,2023,ECE,Female,6.04,"Deep Learning, React",HCL,Web Developer,2023-05-20,15.7,Unplaced
S20617,2022,ECE,Male,9.88,"Python, C++, Data Science",Wipro,Analyst,2023-09-26,35.76,Unplaced
S20618,2025,AIML,Male,6.01,"Node.js, DevOps, C++",HCL,AI Engineer,2024-02-22,35.81,Placed
S20619,2024,MECH,Male,8.36,"Cybersecurity, Node.js, NLP, Python",Infosys,AI Engineer,2024-07-06,26.55,Placed
S20620,2025,MECH,Female,6.24,"Machine Learning, AI, C++, SQL, React",Facebook,AI Engineer,2024-08-31,3.45,Unplaced
S20621,2025,IT,Female,7.28,"Java, Machine Learning",Google,Data Scientist,2023-01-05,27.97,Placed
S20622,2021,EEE,Male,6.71,"Cloud, Deep Learning, Python",Google,System Engineer,2023-06-07,18.42,Placed
S20623,2025,EEE,Female,5.04,"Node.js, Python, NLP, SQL",Microsoft,AI Engineer,2023-12-24,44.28,Placed
S20624,2025,EEE,Female,9.1,"Computer Vision, Node.js, Data Science, DevOps",Google,System Engineer,2024-04-01,3.17,Placed
S20625,2024,EEE,Male,5.42,"Cloud, AI",Infosys,Data Scientist,2023-03-07,8.72,Placed
S20626,2025,MECH,Male,9.02,"Computer Vision, NLP, Deep Learning",HCL,Web Developer,2022-10-04,5.4,Unplaced
S20627,2022,EEE,Female,5.66,"SQL, Node.js, Data Science",Accenture,System Engineer,2023-01-30,43.72,Placed
S20628,2021,EEE,Female,9.5,"React, Computer Vision, Node.js, Data Science, NLP",Facebook,Cloud Engineer,2024-02-17,25.41,Placed
S20629,2024,EEE,Female,7.02,"Computer Vision, Cloud, Cybersecurity",Accenture,Analyst,2023-05-08,39.16,Placed
S20630,2025,EEE,Female,8.0,"DevOps, React, AI",Wipro,Software Engineer,2024-03-01,25.18,Placed
S20631,2025,IT,Female,8.17,"Machine Learning, Java, Data Science, Cloud, C++",Google,Cloud Engineer,2022-12-19,39.71,Placed
S20632,2022,EEE,Male,8.78,"Deep Learning, NLP, Computer Vision",Google,Software Engineer,2025-05-30,34.5,Placed
S20633,2022,EEE,Female,9.56,"NLP, Node.js, AI, Machine Learning, DevOps",HCL,Web Developer,2024-06-29,31.38,Placed
S20634,2021,ECE,Male,6.34,"Data Science, Node.js, Computer Vision",HCL,AI Engineer,2022-09-04,37.13,Unplaced
S20635,2023,AIML,Male,6.78,"Cloud, React, Cybersecurity, Java",Google,Analyst,2024-12-12,11.75,Placed
S20636,2025,CSE,Male,7.0,"NLP, SQL, React",Apple,AI Engineer,2024-01-01,36.25,Unplaced
S20637,2022,EEE,Female,6.49,"AI, NLP",TCS,Data Scientist,2023-08-24,13.01,Unplaced
S20638,2022,IT,Male,8.03,"Deep Learning, DevOps, Python, NLP, Data Science",Facebook,Web Developer,2025-03-02,23.25,Placed
S20639,2024,MECH,Female,7.84,"Machine Learning, Deep Learning, SQL, NLP",Google,Data Scientist,2024-04-18,5.57,Placed
S20640,2021,MECH,Male,5.02,"Cybersecurity, Deep Learning, React",Apple,Software Engineer,2024-12-09,21.91,Placed
S20641,2022,CSE,Male,7.72,"C++, Deep Learning",Amazon,Cloud Engineer,2023-11-07,18.9,Unplaced
S20642,2023,CIVIL,Female,7.64,"C++, Cybersecurity, SQL, Python, AI",TCS,Data Scientist,2024-08-19,4.18,Placed
S20643,2023,CSE,Male,8.94,"Python, Cybersecurity",Wipro,Analyst,2025-05-08,28.2,Unplaced
S20644,2022,AIML,Male,7.97,"Deep Learning, Python, SQL, Cloud, Data Science",Google,Data Scientist,2023-04-12,38.8,Placed
S20645,2024,ECE,Female,8.19,"Java, DevOps, NLP",Google,Software Engineer,2024-03-02,41.59,Placed
S20646,2023,EEE,Female,6.9,"Java, DevOps",Accenture,System Engineer,2023-12-26,42.02,Placed
S20647,2022,MECH,Female,8.41,"C++, Deep Learning",TCS,System Engineer,2023-07-01,16.54,Unplaced
S20648,2025,EEE,Female,8.71,"Data Science, Cloud, Java, Machine Learning, AI",HCL,Software Engineer,2024-10-04,12.38,Placed
S20649,2021,AIML,Male,5.11,"Deep Learning, DevOps, NLP, Machine Learning",Microsoft,Software Engineer,2023-01-16,21.39,Placed
S20650,2023,ECE,Male,5.18,"Cloud, Data Science, SQL",TCS,Cloud Engineer,2023-03-30,29.98,Placed
S20651,2025,MECH,Female,9.39,"Cloud, SQL",HCL,Software Engineer,2023-07-05,4.26,Placed
S20652,2025,CSE,Male,8.64,"Machine Learning, SQL",Accenture,Web Developer,2024-01-18,41.95,Placed
S20653,2025,CIVIL,Male,9.88,"SQL, Cloud",Wipro,Data Scientist,2023-09-15,26.52,Placed
S20654,2022,CSE,Female,9.29,"C++, Data Science, React",Apple,System Engineer,2023-03-29,39.14,Placed
S20655,2022,MECH,Male,5.31,"Cybersecurity, Java",Apple,AI Engineer,2024-06-05,39.02,Placed
S20656,2024,AIML,Male,6.91,"Machine Learning, Deep Learning, NLP",Infosys,AI Engineer,2024-03-03,43.66,Placed
S20657,2023,MECH,Female,5.59,"Data Science, Deep Learning, Cybersecurity, Node.js",Amazon,AI Engineer,2023-09-14,14.31,Unplaced
S20658,2023,ECE,Male,9.88,"AI, C++, Java, NLP, Computer Vision",Facebook,Cloud Engineer,2023-01-07,16.53,Placed
S20659,2023,CSE,Female,9.99,"Cloud, Deep Learning, Python, Java",Apple,AI Engineer,2024-02-05,19.59,Placed
S20660,2021,EEE,Male,8.88,"NLP, Python",Accenture,Data Scientist,2023-06-09,16.49,Placed
S20661,2021,MECH,Female,5.35,"Java, Node.js",HCL,Analyst,2023-09-08,28.7,Unplaced
S20662,2022,MECH,Male,6.71,"Cloud, NLP, React, Machine Learning",TCS,Data Scientist,2023-08-29,5.62,Placed
S20663,2021,MECH,Male,6.56,"Data Science, Machine Learning, Python",Infosys,AI Engineer,2025-03-27,5.83,Unplaced
S20664,2023,CSE,Male,6.7,"DevOps, Data Science, Deep Learning, C++",Wipro,System Engineer,2022-11-02,17.14,Unplaced
